[NN] ||| transplantation ||| transplant ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[JJ] ||| explosives ||| explosive ||| 0-0 ||| 0.9 ||| Equivalence
[NN] ||| harmonization ||| harmonisation ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| short-sleeved ||| short-sleeve ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[NN] ||| guaranteeing ||| guarantee ||| 0-0 ||| 0.75 ||| Equivalence
[NNS] ||| transferred ||| transfers ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[NNS] ||| offerings ||| offers ||| 0-0 ||| 0.6666666666666666 ||| ReverseEntailment
[NN] ||| transportation ||| transport ||| 0-0 ||| 0.6428571428571429 ||| OtherRelated
[JJ] ||| northeastern ||| northeast ||| 0-0 ||| 0.75 ||| Equivalence
[CD] ||| billions ||| trillion ||| 0-0 ||| 1.0 ||| Equivalence
[CD] ||| trillion ||| billion ||| 0-0 ||| 0.875 ||| Equivalence
[NNS] ||| presented ||| presents ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[JJ] ||| globalised ||| globalized ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| nationalistic ||| nationalist ||| 0-0 ||| 0.8461538461538461 ||| Equivalence
[NN] ||| harmonisation ||| harmonization ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| telephone ||| phone ||| 0-0 ||| 0.5555555555555556 ||| Equivalence
[NNS] ||| decreases ||| decreased ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| fighting ||| fights ||| 0-0 ||| 0.75 ||| Equivalence
[NNS] ||| fightings ||| fights ||| 0-0 ||| 0.6666666666666666 ||| Equivalence
[NNS] ||| fightings ||| fight ||| 0-0 ||| 0.5555555555555556 ||| Equivalence
[JJ] ||| magical ||| magic ||| 0-0 ||| 0.7142857142857143 ||| OtherRelated
[VBD] ||| incitement ||| incited ||| 0-0 ||| 0.7 ||| OtherRelated
[VBD] ||| collaborated ||| co-operate ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[VBD] ||| collaborating ||| co-operate ||| 0-0 ||| 0.7692307692307693 ||| Equivalence
[VBD] ||| collaborate ||| co-operate ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[JJ] ||| nongovernmental ||| non-government ||| 0-0 ||| 0.9333333333333333 ||| Equivalence
[NN] ||| scanning ||| scan ||| 0-0 ||| 0.5 ||| Equivalence
[VB] ||| ill-treatment ||| maltreatment ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[JJ] ||| increasing ||| increased ||| 0-0 ||| 0.9 ||| OtherRelated
[JJ] ||| preventative ||| preventive ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[VB] ||| fulfill ||| fulfil ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[JJ] ||| longer-term ||| long-term ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[JJ] ||| anti-israeli ||| anti-israel ||| 0-0 ||| 0.9166666666666666 ||| Equivalence
[RB] ||| resources ||| resource ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[JJ] ||| decentralised ||| decentralized ||| 0-0 ||| 1.0 ||| Equivalence
[UH] ||| accomplishments ||| achievements ||| 0-0 ||| 0.8 ||| Equivalence
[JJ] ||| undernourished ||| malnourished ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[CD] ||| 0,98 ||| .98 ||| 0-0 ||| 0.75 ||| OtherRelated
[VBD] ||| retirement ||| retired ||| 0-0 ||| 0.7 ||| OtherRelated
[JJ] ||| weapons-grade ||| weapon-grade ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[NNS] ||| reviewed ||| reviews ||| 0-0 ||| 0.875 ||| Equivalence
[JJ] ||| trans-shipment ||| transhipment ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[NN] ||| civilisation ||| civilization ||| 0-0 ||| 1.0 ||| Equivalence
[VB] ||| neutralize ||| neutralise ||| 0-0 ||| 1.0 ||| Equivalence
[VBN] ||| development ||| developed ||| 0-0 ||| 0.8181818181818182 ||| OtherRelated
[JJ] ||| israeli-palestinian ||| palestinian-israeli ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| inhumane ||| inhuman ||| 0-0 ||| 0.875 ||| Equivalence
[VB] ||| stabilize ||| stabilise ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| delayed ||| delays ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[JJ] ||| mazar-i-sharif ||| mazar-e-sharif ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| behaviours ||| behaviors ||| 0-0 ||| 0.9 ||| Equivalence
[NNS] ||| behaviour ||| behaviors ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| restriction ||| constraint ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[NN] ||| standardisation ||| standardization ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| needed ||| need ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[JJ] ||| industrialised ||| industrialized ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| results-oriented ||| result-oriented ||| 0-0 ||| 0.9375 ||| Equivalence
[JJ] ||| centralised ||| centralized ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| well-intentioned ||| well-meaning ||| 0-0 ||| 0.75 ||| Equivalence
[VBZ] ||| fulfills ||| fulfils ||| 0-0 ||| 0.875 ||| ForwardEntailment
[NN] ||| vice-chairman ||| vice-chair ||| 0-0 ||| 0.7692307692307693 ||| OtherRelated
[JJ] ||| standardized ||| standardised ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| millions ||| hundreds ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| hundreds ||| millions ||| 0-0 ||| 1.0 ||| Independent
[NN] ||| legalisation ||| legalization ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| pluralistic ||| pluralist ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[RB] ||| unequally ||| unevenly ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[JJ] ||| cross-cultural ||| intercultural ||| 0-0 ||| 0.9285714285714286 ||| OtherRelated
[NNS] ||| concerned ||| concerns ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[UH] ||| accomplishments ||| achievements ||| 0-0 ||| 0.8 ||| Equivalence
[RB] ||| continually ||| constantly ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[NN] ||| anaesthesia ||| anesthesia ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[NNPS] ||| reviewed ||| reviews ||| 0-0 ||| 0.875 ||| Equivalence
[VBG] ||| adjustment ||| adjusting ||| 0-0 ||| 0.9 ||| OtherRelated
[NN] ||| stabilization ||| stabilisation ||| 0-0 ||| 1.0 ||| Equivalence
[VBZ] ||| consultation ||| consulting ||| 0-0 ||| 0.8333333333333334 ||| OtherRelated
[VBZ] ||| consultation ||| consults ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[JJ] ||| computerised ||| computerized ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| modernization ||| modernisation ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| planning ||| plans ||| 0-0 ||| 0.625 ||| OtherRelated
[VBN] ||| assistance ||| assisted ||| 0-0 ||| 0.8 ||| OtherRelated
[VBN] ||| assistance ||| assists ||| 0-0 ||| 0.7 ||| OtherRelated
[JJ] ||| subsidised ||| subsidized ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| flooding ||| flood ||| 0-0 ||| 0.625 ||| Equivalence
[NNS] ||| targeted ||| targets ||| 0-0 ||| 0.875 ||| OtherRelated
[RB] ||| monitoring ||| monitor ||| 0-0 ||| 0.7 ||| Equivalence
[NN] ||| phosphorous ||| phosphorus ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[NN] ||| campaigning ||| campaign ||| 0-0 ||| 0.7272727272727273 ||| ForwardEntailment
[VBN] ||| regulations ||| regulation ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[VBG] ||| investment ||| investing ||| 0-0 ||| 0.9 ||| OtherRelated
[JJ] ||| asymmetrical ||| asymmetric ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[JJ] ||| palestinian-israeli ||| israeli-palestinian ||| 0-0 ||| 1.0 ||| Equivalence
[RB] ||| explicitly ||| expressly ||| 0-0 ||| 0.9 ||| Equivalence
[JJ] ||| non-banking ||| non-bank ||| 0-0 ||| 0.7272727272727273 ||| Equivalence
[RB] ||| continuously ||| continually ||| 0-0 ||| 0.9166666666666666 ||| Equivalence
[NNS] ||| waiting ||| waits ||| 0-0 ||| 0.7142857142857143 ||| Equivalence
[NN] ||| specialisation ||| specialization ||| 0-0 ||| 1.0 ||| Equivalence
[VBG] ||| investment ||| investing ||| 0-0 ||| 0.9 ||| OtherRelated
[VB] ||| harmonize ||| harmonise ||| 0-0 ||| 1.0 ||| Equivalence
[VB] ||| harmonized ||| harmonise ||| 0-0 ||| 0.9 ||| Equivalence
[VBD] ||| regulations ||| regulation ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[JJ] ||| trans-shipment ||| transhipment ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[NNS] ||| not ||| nos ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| noes ||| not ||| 0-0 ||| 0.75 ||| Independent
[JJ] ||| extra-curricular ||| out-of-school ||| 0-0 ||| 0.8125 ||| OtherRelated
[JJ] ||| medium-sized ||| medium-size ||| 0-0 ||| 0.9166666666666666 ||| Equivalence
[JJ] ||| israeli-palestinian ||| israel-palestinian ||| 0-0 ||| 0.9473684210526315 ||| Equivalence
[CD] ||| eighteen ||| 18 ||| 0-0 ||| 0.25 ||| OtherRelated
[NN] ||| privatisation ||| privatization ||| 0-0 ||| 1.0 ||| Equivalence
[VBD] ||| contradicted ||| contrary ||| 0-0 ||| 0.6666666666666666 ||| Independent
[JJ] ||| terrorists ||| terrorist ||| 0-0 ||| 0.9 ||| OtherRelated
[JJ] ||| fibre-optic ||| fiber-optic ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| geometrical ||| geometric ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[NN] ||| democratisation ||| democratization ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| slaughtering ||| slaughter ||| 0-0 ||| 0.75 ||| Equivalence
[VBD] ||| acceptance ||| accepted ||| 0-0 ||| 0.8 ||| ReverseEntailment
[NN] ||| patrolling ||| patrol ||| 0-0 ||| 0.6 ||| Equivalence
[JJ] ||| inter-city ||| interurban ||| 0-0 ||| 1.0 ||| OtherRelated
[JJ] ||| harmonised ||| harmonized ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| dialectical ||| dialectic ||| 0-0 ||| 0.8181818181818182 ||| OtherRelated
[CD] ||| seventeen ||| 17 ||| 0-0 ||| 0.2222222222222222 ||| OtherRelated
[CD] ||| twenty-five ||| 25 ||| 0-0 ||| 0.18181818181818182 ||| OtherRelated
[NN] ||| ill-treatment ||| maltreatment ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[JJ] ||| organisational ||| organizational ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| unresolved ||| unsolved ||| 0-0 ||| 0.8 ||| Equivalence
[NN] ||| civilization ||| civilisation ||| 0-0 ||| 1.0 ||| Equivalence
[UH] ||| exhibitions ||| exhibits ||| 0-0 ||| 0.7272727272727273 ||| OtherRelated
[NNS] ||| behaviours ||| behaviors ||| 0-0 ||| 0.9 ||| Equivalence
[NNS] ||| behaviors ||| behaviour ||| 0-0 ||| 1.0 ||| Equivalence
[VBD] ||| arrangements ||| arranged ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBD] ||| arrangements ||| arranging ||| 0-0 ||| 0.75 ||| Independent
[JJ] ||| anti-israeli ||| anti-israel ||| 0-0 ||| 0.9166666666666666 ||| Equivalence
[JJ] ||| harvesting ||| harvest ||| 0-0 ||| 0.7 ||| Equivalence
[VBZ] ||| limitations ||| limits ||| 0-0 ||| 0.5454545454545454 ||| ForwardEntailment
[VBZ] ||| limitations ||| limites ||| 0-0 ||| 0.6363636363636364 ||| ForwardEntailment
[JJ] ||| serbian ||| serb ||| 0-0 ||| 0.5714285714285714 ||| Equivalence
[JJ] ||| south-western ||| south-west ||| 0-0 ||| 0.7692307692307693 ||| Equivalence
[NNS] ||| openings ||| open ||| 0-0 ||| 0.5 ||| Equivalence
[JJ] ||| specialized ||| specialised ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| disillusionment ||| disenchantment ||| 0-0 ||| 0.9333333333333333 ||| Equivalence
[NNS] ||| transferred ||| transfers ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[VBZ] ||| transformation ||| transforms ||| 0-0 ||| 0.7142857142857143 ||| OtherRelated
[JJ] ||| fully-fledged ||| full-fledged ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[VBN] ||| re-examined ||| examined ||| 0-0 ||| 0.7272727272727273 ||| ForwardEntailment
[NN] ||| high-technology ||| high-tech ||| 0-0 ||| 0.6 ||| OtherRelated
[JJ] ||| cross-disciplinary ||| interdisciplinary ||| 0-0 ||| 0.9444444444444444 ||| Equivalence
[NN] ||| telephone ||| phone ||| 0-0 ||| 0.5555555555555556 ||| Equivalence
[NNS] ||| finishing ||| finishes ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[VBD] ||| contradicted ||| contrary ||| 0-0 ||| 0.6666666666666666 ||| Independent
[NNS] ||| presented ||| presents ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[NNS] ||| scientific ||| sciences ||| 0-0 ||| 0.8 ||| OtherRelated
[NN] ||| waiting ||| waits ||| 0-0 ||| 0.7142857142857143 ||| Equivalence
[NN] ||| waiting ||| wait ||| 0-0 ||| 0.5714285714285714 ||| Equivalence
[NN] ||| tonne ||| ton ||| 0-0 ||| 0.6 ||| ForwardEntailment
[NN] ||| tonnes ||| ton ||| 0-0 ||| 0.5 ||| ForwardEntailment
[JJ] ||| northeastern ||| northeast ||| 0-0 ||| 0.75 ||| Equivalence
[NN] ||| high-technology ||| high-tech ||| 0-0 ||| 0.6 ||| OtherRelated
[JJ] ||| logistical ||| logistic ||| 0-0 ||| 0.8 ||| Equivalence
[NN] ||| retailing ||| retail ||| 0-0 ||| 0.6666666666666666 ||| Equivalence
[JJ] ||| authorized ||| authorised ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| displayed ||| displays ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[NNS] ||| launchings ||| launch ||| 0-0 ||| 0.6 ||| Equivalence
[NNS] ||| launchings ||| launches ||| 0-0 ||| 0.8 ||| Equivalence
[JJ] ||| social-political ||| socio-political ||| 0-0 ||| 0.9375 ||| Equivalence
[VBZ] ||| resolving ||| solving ||| 0-0 ||| 0.7777777777777778 ||| Equivalence
[VBZ] ||| resolves ||| solving ||| 0-0 ||| 0.875 ||| Equivalence
[VBZ] ||| resolving ||| solves ||| 0-0 ||| 0.6666666666666666 ||| Equivalence
[VBZ] ||| resolves ||| solves ||| 0-0 ||| 0.75 ||| Equivalence
[JJ] ||| northeastern ||| north-east ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[VB] ||| stabilise ||| stabilize ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| decreased ||| decreases ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| cross-sectoral ||| intersectoral ||| 0-0 ||| 0.9285714285714286 ||| Equivalence
[VBD] ||| re-examined ||| examined ||| 0-0 ||| 0.7272727272727273 ||| ForwardEntailment
[VBD] ||| arrangements ||| arranged ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBD] ||| arrangements ||| arranging ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| development ||| developed ||| 0-0 ||| 0.8181818181818182 ||| OtherRelated
[NNS] ||| tens ||| 10s ||| 0-0 ||| 0.75 ||| Independent
[NN] ||| intention ||| intent ||| 0-0 ||| 0.6666666666666666 ||| ReverseEntailment
[JJ] ||| focussed ||| focused ||| 0-0 ||| 0.875 ||| Equivalence
[JJ] ||| organizational ||| organisational ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| inhumane ||| inhuman ||| 0-0 ||| 0.875 ||| Equivalence
[NNS] ||| hundreds ||| billions ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| billions ||| hundreds ||| 0-0 ||| 1.0 ||| Independent
[JJ] ||| results-oriented ||| result-oriented ||| 0-0 ||| 0.9375 ||| Equivalence
[NNS] ||| washings ||| washes ||| 0-0 ||| 0.75 ||| Equivalence
[NNS] ||| washing ||| washes ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[JJ] ||| previous ||| prior ||| 0-0 ||| 0.625 ||| OtherRelated
[JJ] ||| israeli-palestinian ||| israel-palestine ||| 0-0 ||| 0.8421052631578947 ||| Equivalence
[JJ] ||| specialised ||| specialized ||| 0-0 ||| 1.0 ||| Equivalence
[VBN] ||| attendance ||| attended ||| 0-0 ||| 0.8 ||| Independent
[RB] ||| principally ||| primarily ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[NN] ||| skiing ||| ski ||| 0-0 ||| 0.5 ||| ForwardEntailment
[NN] ||| partitioning ||| partition ||| 0-0 ||| 0.75 ||| Equivalence
[JJ] ||| printing ||| print ||| 0-0 ||| 0.625 ||| OtherRelated
[VBZ] ||| information ||| informs ||| 0-0 ||| 0.6363636363636364 ||| OtherRelated
[VBZ] ||| information ||| informing ||| 0-0 ||| 0.8181818181818182 ||| OtherRelated
[JJ] ||| anti-terrorism ||| anti-terror ||| 0-0 ||| 0.7857142857142857 ||| Equivalence
[VB] ||| destabilize ||| destabilise ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| railway ||| rail ||| 0-0 ||| 0.5714285714285714 ||| OtherRelated
[VBN] ||| investment ||| invested ||| 0-0 ||| 0.8 ||| OtherRelated
[NN] ||| internationalization ||| internationalisation ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| globalized ||| globalised ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| servers ||| server ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[RB] ||| unquestionably ||| undoubtedly ||| 0-0 ||| 0.7857142857142857 ||| Equivalence
[VBN] ||| protection ||| protected ||| 0-0 ||| 0.9 ||| Equivalence
[NNPS] ||| reviewed ||| reviews ||| 0-0 ||| 0.875 ||| Equivalence
[NN] ||| launching ||| launch ||| 0-0 ||| 0.6666666666666666 ||| Equivalence
[RB] ||| courageously ||| bravely ||| 0-0 ||| 0.5833333333333334 ||| Equivalence
[VBZ] ||| counsellors ||| counsels ||| 0-0 ||| 0.7272727272727273 ||| OtherRelated
[NN] ||| polarisation ||| polarization ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| radicalisation ||| radicalization ||| 0-0 ||| 1.0 ||| Equivalence
[VBD] ||| rented ||| rental ||| 0-0 ||| 1.0 ||| ForwardEntailment
[NN] ||| de-industrialisation ||| deindustrialization ||| 0-0 ||| 0.95 ||| Equivalence
[VBZ] ||| assistance ||| assists ||| 0-0 ||| 0.7 ||| OtherRelated
[JJ] ||| asymmetrical ||| asymmetric ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[VBD] ||| arrangement ||| arranged ||| 0-0 ||| 0.7272727272727273 ||| ForwardEntailment
[VBZ] ||| amendment ||| amending ||| 0-0 ||| 0.8888888888888888 ||| OtherRelated
[VBZ] ||| amendment ||| amends ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[VBZ] ||| reiterates ||| reaffirm ||| 0-0 ||| 0.8 ||| Equivalence
[VBZ] ||| reiterates ||| reaffirms ||| 0-0 ||| 0.9 ||| Equivalence
[VBZ] ||| reaffirming ||| reiterates ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[NN] ||| self-governance ||| self-government ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| telephone ||| phone ||| 0-0 ||| 0.5555555555555556 ||| Equivalence
[NNS] ||| delayed ||| delays ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[NN] ||| synchronization ||| synchronisation ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| co-financed ||| co-funded ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[VBN] ||| co-ordination ||| co-ordinated ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[VBN] ||| co-ordination ||| coordinated ||| 0-0 ||| 0.8461538461538461 ||| Equivalence
[VBN] ||| co-ordination ||| co-ordinating ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| overlapping ||| overlap ||| 0-0 ||| 0.6363636363636364 ||| Equivalence
[VBZ] ||| waiting ||| awaits ||| 0-0 ||| 0.8571428571428571 ||| ForwardEntailment
[VBZ] ||| awaits ||| waits ||| 0-0 ||| 0.8333333333333334 ||| ForwardEntailment
[VBZ] ||| awaits ||| wait ||| 0-0 ||| 0.6666666666666666 ||| ForwardEntailment
[CD] ||| trillion ||| billions ||| 0-0 ||| 1.0 ||| Equivalence
[CD] ||| trillion ||| billion ||| 0-0 ||| 0.875 ||| Equivalence
[JJ] ||| short-sleeved ||| short-sleeve ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[JJ] ||| well-paying ||| well-paid ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[NNS] ||| targeted ||| targets ||| 0-0 ||| 0.875 ||| OtherRelated
[NN] ||| litre ||| liter ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| topographical ||| topographic ||| 0-0 ||| 0.8461538461538461 ||| Equivalence
[JJ] ||| suspected ||| suspect ||| 0-0 ||| 0.7777777777777778 ||| OtherRelated
[NN] ||| e-government ||| governments ||| 0-0 ||| 0.9166666666666666 ||| ForwardEntailment
[RB] ||| nevertheless ||| nonetheless ||| 0-0 ||| 0.9166666666666666 ||| Equivalence
[UH] ||| methodologies ||| methods ||| 0-0 ||| 0.5384615384615384 ||| ForwardEntailment
[JJ] ||| interdepartmental ||| inter-ministerial ||| 0-0 ||| 1.0 ||| Equivalence
[RB] ||| continuously ||| continually ||| 0-0 ||| 0.9166666666666666 ||| Equivalence
[VBG] ||| prohibiting ||| prohibition ||| 0-0 ||| 1.0 ||| ForwardEntailment
[RB] ||| unequally ||| unevenly ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[NN] ||| dancing ||| dance ||| 0-0 ||| 0.7142857142857143 ||| Equivalence
[NN] ||| waiting ||| waits ||| 0-0 ||| 0.7142857142857143 ||| Equivalence
[NN] ||| waiting ||| wait ||| 0-0 ||| 0.5714285714285714 ||| Equivalence
[VB] ||| apologize ||| apologise ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| ministerial-level ||| ministerial ||| 0-0 ||| 0.6470588235294118 ||| Equivalence
[NN] ||| counselling ||| counseling ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[VBN] ||| establishment ||| established ||| 0-0 ||| 0.8461538461538461 ||| OtherRelated
[JJ] ||| counter-terrorism ||| anti-terrorism ||| 0-0 ||| 0.8235294117647058 ||| Equivalence
[NN] ||| railway ||| rail ||| 0-0 ||| 0.5714285714285714 ||| OtherRelated
[NNS] ||| transportations ||| transport ||| 0-0 ||| 0.6 ||| ForwardEntailment
[NNS] ||| transportations ||| transports ||| 0-0 ||| 0.6666666666666666 ||| ForwardEntailment
[NNS] ||| planning ||| plans ||| 0-0 ||| 0.625 ||| OtherRelated
[NN] ||| dissatisfaction ||| discontent ||| 0-0 ||| 0.6666666666666666 ||| Equivalence
[VBZ] ||| amendment ||| amending ||| 0-0 ||| 0.8888888888888888 ||| OtherRelated
[VBZ] ||| amendment ||| amends ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[JJ] ||| unauthorized ||| unauthorised ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| oesophagus ||| esophagus ||| 0-0 ||| 0.9 ||| ForwardEntailment
[VBZ] ||| liters ||| litres ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| betting ||| bets ||| 0-0 ||| 0.5714285714285714 ||| Equivalence
[RB] ||| intentionally ||| deliberately ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[CD] ||| sixty ||| 60 ||| 0-0 ||| 0.4 ||| OtherRelated
[CD] ||| sixty ||| 60s ||| 0-0 ||| 0.6 ||| OtherRelated
[NN] ||| radicalization ||| radicalisation ||| 0-0 ||| 1.0 ||| Equivalence
[NNPS] ||| arrested ||| arrests ||| 0-0 ||| 0.875 ||| Equivalence
[VBZ] ||| lowers ||| low ||| 0-0 ||| 0.5 ||| OtherRelated
[VBZ] ||| lowers ||| low ||| 0-0 ||| 0.5 ||| OtherRelated
[JJ] ||| co-financed ||| co-funded ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[NN] ||| marginalization ||| marginalisation ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| downloading ||| download ||| 0-0 ||| 0.7272727272727273 ||| Equivalence
[JJ] ||| non-banking ||| non-bank ||| 0-0 ||| 0.7272727272727273 ||| Equivalence
[JJ] ||| identifying ||| identify ||| 0-0 ||| 0.7272727272727273 ||| Equivalence
[JJ] ||| cross-sectoral ||| intersectoral ||| 0-0 ||| 0.9285714285714286 ||| Equivalence
[JJ] ||| public-private ||| private-public ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| pre-electoral ||| pre-election ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[JJ] ||| recognizable ||| recognisable ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| mazar-e-sharif ||| mazar-i-sharif ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| counter-terrorism ||| anti-terrorism ||| 0-0 ||| 0.8235294117647058 ||| Equivalence
[VBZ] ||| agreements ||| agreement ||| 0-0 ||| 0.9 ||| Equivalence
[JJ] ||| anti-terrorism ||| anti-terrorist ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| historical ||| historic ||| 0-0 ||| 0.8 ||| OtherRelated
[JJ] ||| harvesting ||| harvest ||| 0-0 ||| 0.7 ||| Equivalence
[NNS] ||| gathered ||| gathers ||| 0-0 ||| 0.875 ||| OtherRelated
[JJ] ||| fully-fledged ||| full-fledged ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[NNS] ||| purchases ||| purchased ||| 0-0 ||| 1.0 ||| OtherRelated
[NNS] ||| presenting ||| presents ||| 0-0 ||| 0.8 ||| Equivalence
[NN] ||| auctioning ||| auction ||| 0-0 ||| 0.7 ||| Equivalence
[NNS] ||| concerned ||| concerns ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[NNPS] ||| permitting ||| permits ||| 0-0 ||| 0.7 ||| Equivalence
