[NN] ||| transplant ||| transplantation ||| PPDB2.0Score=5.24981 PPDB1.0Score=3.295900 -logp(LHS|e1)=0.18597 -logp(LHS|e2)=0.14031 -logp(e1|LHS)=11.83583 -logp(e1|e2)=1.80507 -logp(e1|e2,LHS)=1.46728 -logp(e2|LHS)=11.47593 -logp(e2|e1)=1.49083 -logp(e2|e1,LHS)=1.10738 AGigaSim=0.63439 Abstract=0 Adjacent=0 CharCountDiff=5 CharLogCR=0.40547 ContainsX=0 Equivalence=0.371472 Exclusion=0.000344 GlueRule=0 GoogleNgramSim=0.03067 Identity=0 Independent=0.078161 Lex(e1|e2)=9.64663 Lex(e2|e1)=59.48919 Lexical=1 LogCount=4.67283 MVLSASim=NA Monotonic=1 OtherRelated=0.372735 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.177287 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98821 TargetFormality=0.98464 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=5.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[JJ] ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/spanish.pdf> ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/arabic.pdf> ||| PPDB2.0Score=5.16301 PPDB1.0Score=9.463800 -logp(LHS|e1)=0 -logp(LHS|e2)=0 -logp(e1|LHS)=15.67499 -logp(e1|e2)=4.73190 -logp(e1|e2,LHS)=2.18812 -logp(e2|LHS)=15.67499 -logp(e2|e1)=4.73190 -logp(e2|e1,LHS)=2.18812 AGigaSim=0 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.01739 ContainsX=0 Equivalence=0.630988 Exclusion=0.000055 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.261426 Lex(e1|e2)=61.92061 Lex(e2|e1)=61.92061 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.080745 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.026786 SourceTerminalsButNoTarget=0 SourceWords=1 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/english.pdf> ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/russian.pdf> ||| PPDB2.0Score=5.15905 PPDB1.0Score=9.463780 -logp(LHS|e1)=0 -logp(LHS|e2)=0 -logp(e1|LHS)=15.67499 -logp(e1|e2)=4.73189 -logp(e1|e2,LHS)=2.18813 -logp(e2|LHS)=15.67499 -logp(e2|e1)=4.73189 -logp(e2|e1,LHS)=2.18813 AGigaSim=0 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.526287 Exclusion=0.000026 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.319309 Lex(e1|e2)=61.80282 Lex(e2|e1)=61.80282 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.142674 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.011704 SourceTerminalsButNoTarget=0 SourceWords=1 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/russian.pdf> ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/english.pdf> ||| PPDB2.0Score=5.15295 PPDB1.0Score=9.463800 -logp(LHS|e1)=0 -logp(LHS|e2)=0 -logp(e1|LHS)=15.67499 -logp(e1|e2)=4.73190 -logp(e1|e2,LHS)=2.18813 -logp(e2|LHS)=15.67499 -logp(e2|e1)=4.73190 -logp(e2|e1,LHS)=2.18813 AGigaSim=0 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.526287 Exclusion=0.000026 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.319309 Lex(e1|e2)=61.80282 Lex(e2|e1)=61.80282 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.142674 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.011704 SourceTerminalsButNoTarget=0 SourceWords=1 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/arabic.pdf> ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/english.pdf> ||| PPDB2.0Score=5.14664 PPDB1.0Score=9.463760 -logp(LHS|e1)=0 -logp(LHS|e2)=0 -logp(e1|LHS)=15.67499 -logp(e1|e2)=4.73188 -logp(e1|e2,LHS)=2.18813 -logp(e2|LHS)=15.67499 -logp(e2|e1)=4.73188 -logp(e2|e1,LHS)=2.18813 AGigaSim=0 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.01739 ContainsX=0 Equivalence=0.629342 Exclusion=0.000047 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.262099 Lex(e1|e2)=61.92059 Lex(e2|e1)=61.92059 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.081823 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.026689 SourceTerminalsButNoTarget=0 SourceWords=1 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/arabic.pdf> ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/spanish.pdf> ||| PPDB2.0Score=5.14301 PPDB1.0Score=9.463840 -logp(LHS|e1)=0 -logp(LHS|e2)=0 -logp(e1|LHS)=15.67499 -logp(e1|e2)=4.73192 -logp(e1|e2,LHS)=2.18813 -logp(e2|LHS)=15.67499 -logp(e2|e1)=4.73192 -logp(e2|e1,LHS)=2.18813 AGigaSim=0 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.01739 ContainsX=0 Equivalence=0.630988 Exclusion=0.000055 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.261426 Lex(e1|e2)=61.92059 Lex(e2|e1)=61.92059 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.080745 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.026786 SourceTerminalsButNoTarget=0 SourceWords=1 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/english.pdf> ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/spanish.pdf> ||| PPDB2.0Score=5.12783 PPDB1.0Score=9.463840 -logp(LHS|e1)=0 -logp(LHS|e2)=0 -logp(e1|LHS)=15.67499 -logp(e1|e2)=4.73192 -logp(e1|e2,LHS)=2.18813 -logp(e2|LHS)=15.67499 -logp(e2|e1)=4.73192 -logp(e2|e1,LHS)=2.18813 AGigaSim=0 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.529713 Exclusion=0.000036 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.321143 Lex(e1|e2)=61.92059 Lex(e2|e1)=61.92059 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.137094 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.012015 SourceTerminalsButNoTarget=0 SourceWords=1 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/spanish.pdf> ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/english.pdf> ||| PPDB2.0Score=5.11802 PPDB1.0Score=9.463840 -logp(LHS|e1)=0 -logp(LHS|e2)=0 -logp(e1|LHS)=15.67499 -logp(e1|e2)=4.73192 -logp(e1|e2,LHS)=2.18813 -logp(e2|LHS)=15.67499 -logp(e2|e1)=4.73192 -logp(e2|e1,LHS)=2.18813 AGigaSim=0 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.529713 Exclusion=0.000036 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.321143 Lex(e1|e2)=61.92059 Lex(e2|e1)=61.92059 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.137094 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.012015 SourceTerminalsButNoTarget=0 SourceWords=1 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/french.pdf> ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/arabic.pdf> ||| PPDB2.0Score=5.09819 PPDB1.0Score=9.463840 -logp(LHS|e1)=0 -logp(LHS|e2)=0 -logp(e1|LHS)=15.67499 -logp(e1|e2)=4.73192 -logp(e1|e2,LHS)=2.18813 -logp(e2|LHS)=15.67499 -logp(e2|e1)=4.73192 -logp(e2|e1,LHS)=2.18813 AGigaSim=0 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.528571 Exclusion=0.000032 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.324258 Lex(e1|e2)=61.92059 Lex(e2|e1)=61.92059 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.134798 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.012341 SourceTerminalsButNoTarget=0 SourceWords=1 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/arabic.pdf> ||| <www.un.org/depts/dgacm/docs/crp/aconf212crp1/french.pdf> ||| PPDB2.0Score=5.07815 PPDB1.0Score=9.463800 -logp(LHS|e1)=0 -logp(LHS|e2)=0 -logp(e1|LHS)=15.67499 -logp(e1|e2)=4.73190 -logp(e1|e2,LHS)=2.18812 -logp(e2|LHS)=15.67499 -logp(e2|e1)=4.73190 -logp(e2|e1,LHS)=2.18812 AGigaSim=0 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.528571 Exclusion=0.000032 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.324258 Lex(e1|e2)=61.92061 Lex(e2|e1)=61.92061 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.134798 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.012341 SourceTerminalsButNoTarget=0 SourceWords=1 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| not-for-profit ||| non-profit ||| PPDB2.0Score=5.02735 PPDB1.0Score=2.319990 -logp(LHS|e1)=0.08054 -logp(LHS|e2)=0.07124 -logp(e1|LHS)=10.94878 -logp(e1|e2)=1.59557 -logp(e1|e2,LHS)=1.46765 -logp(e2|LHS)=10.06833 -logp(e2|e1)=0.72442 -logp(e2|e1,LHS)=0.58719 AGigaSim=0.78074 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.33647 ContainsX=0 Equivalence=0.636297 Exclusion=0.000122 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.019097 Lex(e1|e2)=59.78055 Lex(e2|e1)=59.78055 Lexical=1 LogCount=4.24850 MVLSASim=NA Monotonic=1 OtherRelated=0.189940 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.154544 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99746 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| mediaeval ||| medieval ||| PPDB2.0Score=4.96470 PPDB1.0Score=3.101030 -logp(LHS|e1)=0.13847 -logp(LHS|e2)=0.04219 -logp(e1|LHS)=13.76792 -logp(e1|e2)=2.25221 -logp(e1|e2,LHS)=2.17436 -logp(e2|LHS)=12.26825 -logp(e2|e1)=0.84882 -logp(e2|e1,LHS)=0.67470 AGigaSim=0.64383 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.11778 ContainsX=0 Equivalence=0.514731 Exclusion=0.000037 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.029582 Lex(e1|e2)=60.74197 Lex(e2|e1)=60.74197 Lexical=1 LogCount=3.17805 MVLSASim=NA Monotonic=1 OtherRelated=0.389530 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.066120 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98867 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| muslims ||| muslim ||| PPDB2.0Score=4.93256 PPDB1.0Score=3.264890 -logp(LHS|e1)=4.41175 -logp(LHS|e2)=1.80858 -logp(e1|LHS)=13.58725 -logp(e1|e2)=1.86710 -logp(e1|e2,LHS)=3.62683 -logp(e2|LHS)=10.51479 -logp(e2|e1)=1.39779 -logp(e2|e1,LHS)=0.55436 AGigaSim=0.32531 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.15415 ContainsX=0 Equivalence=0.423063 Exclusion=0.000001 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.005080 Lex(e1|e2)=60.74197 Lex(e2|e1)=60.74197 Lexical=1 LogCount=3.29584 MVLSASim=NA Monotonic=1 OtherRelated=0.329677 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.242178 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98404 TargetFormality=0.99610 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| school-aged ||| school-age ||| PPDB2.0Score=4.92616 PPDB1.0Score=4.070860 -logp(LHS|e1)=0.14953 -logp(LHS|e2)=0.03190 -logp(e1|LHS)=13.69629 -logp(e1|e2)=2.64918 -logp(e1|e2,LHS)=2.01191 -logp(e2|LHS)=12.35116 -logp(e2|e1)=1.42168 -logp(e2|e1,LHS)=0.66677 AGigaSim=0.80321 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.09531 ContainsX=0 Equivalence=0.379292 Exclusion=0.001314 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.028645 Lex(e1|e2)=61.60215 Lex(e2|e1)=61.60215 Lexical=1 LogCount=2.19722 MVLSASim=NA Monotonic=1 OtherRelated=0.255241 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.335508 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98480 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[NN] ||| modelling ||| modeling ||| PPDB2.0Score=4.91989 PPDB1.0Score=2.848440 -logp(LHS|e1)=0.52765 -logp(LHS|e2)=0.21116 -logp(e1|LHS)=11.08409 -logp(e1|e2)=0.89953 -logp(e1|e2,LHS)=0.82476 -logp(e2|LHS)=11.81697 -logp(e2|e1)=1.94891 -logp(e2|e1,LHS)=1.55764 AGigaSim=0.71573 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.11778 ContainsX=0 Equivalence=0.456994 Exclusion=0.000363 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.138974 Lex(e1|e2)=60.01106 Lex(e2|e1)=60.01106 Lexical=1 LogCount=4.06044 MVLSASim=NA Monotonic=1 OtherRelated=0.237371 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.166298 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98950 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[NN] ||| modeling ||| modelling ||| PPDB2.0Score=4.91710 PPDB1.0Score=2.848400 -logp(LHS|e1)=0.21116 -logp(LHS|e2)=0.52765 -logp(e1|LHS)=11.81697 -logp(e1|e2)=1.94889 -logp(e1|e2,LHS)=1.55762 -logp(e2|LHS)=11.08409 -logp(e2|e1)=0.89951 -logp(e2|e1,LHS)=0.82474 AGigaSim=0.71573 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.11778 ContainsX=0 Equivalence=0.456994 Exclusion=0.000363 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.138974 Lex(e1|e2)=60.01109 Lex(e2|e1)=60.01109 Lexical=1 LogCount=4.06044 MVLSASim=NA Monotonic=1 OtherRelated=0.237371 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.166298 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99266 TargetFormality=0.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| uganda ||| ugandan ||| PPDB2.0Score=4.89635 PPDB1.0Score=4.529370 -logp(LHS|e1)=5.95543 -logp(LHS|e2)=2.37491 -logp(e1|LHS)=14.33999 -logp(e1|e2)=1.37322 -logp(e1|e2,LHS)=2.54078 -logp(e2|LHS)=12.54240 -logp(e2|e1)=3.15615 -logp(e2|e1,LHS)=0.74319 AGigaSim=0.31368 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.15415 ContainsX=0 Equivalence=0.414397 Exclusion=0.000076 GlueRule=0 GoogleNgramSim=0.11022 Identity=0 Independent=0.103656 Lex(e1|e2)=5.08407 Lex(e2|e1)=61.60217 Lexical=1 LogCount=2.19722 MVLSASim=NA Monotonic=1 OtherRelated=0.135802 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.346068 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98673 TargetFormality=0.99667 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| south-eastern ||| south-east ||| PPDB2.0Score=4.89339 PPDB1.0Score=2.937070 -logp(LHS|e1)=0.33068 -logp(LHS|e2)=1.02290 -logp(e1|LHS)=10.54057 -logp(e1|e2)=1.74072 -logp(e1|e2,LHS)=1.04729 -logp(e2|LHS)=10.68842 -logp(e2|e1)=1.19635 -logp(e2|e1,LHS)=1.19514 AGigaSim=0.64383 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.26236 ContainsX=0 Equivalence=0.423802 Exclusion=0.000347 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.067723 Lex(e1|e2)=59.61803 Lex(e2|e1)=59.61803 Lexical=1 LogCount=4.44265 MVLSASim=NA Monotonic=1 OtherRelated=0.409367 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.098761 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98567 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| tutsi ||| tutsis ||| PPDB2.0Score=4.87606 PPDB1.0Score=2.829140 -logp(LHS|e1)=1.95942 -logp(LHS|e2)=2.63355 -logp(e1|LHS)=13.95223 -logp(e1|e2)=1.02143 -logp(e1|e2,LHS)=0.67986 -logp(e2|LHS)=15.41263 -logp(e2|e1)=1.80771 -logp(e2|e1,LHS)=2.14026 AGigaSim=0.50354 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.18232 ContainsX=0 Equivalence=0.727783 Exclusion=0.000001 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.003173 Lex(e1|e2)=62.20827 Lex(e2|e1)=62.20827 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.039270 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.229773 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99247 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| medium-size ||| medium-sized ||| PPDB2.0Score=4.87257 PPDB1.0Score=5.560000 -logp(LHS|e1)=0.04035 -logp(LHS|e2)=0.01547 -logp(e1|LHS)=12.33095 -logp(e1|e2)=4.75886 -logp(e1|e2,LHS)=4.49439 -logp(e2|LHS)=8.34835 -logp(e2|e1)=0.80114 -logp(e2|e1,LHS)=0.51179 AGigaSim=0.74095 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.08701 ContainsX=0 Equivalence=0.567648 Exclusion=0.000172 GlueRule=0 GoogleNgramSim=0.09191 Identity=0 Independent=0.048954 Lex(e1|e2)=60.21589 Lex(e2|e1)=60.21589 Lexical=1 LogCount=3.82864 MVLSASim=NA Monotonic=1 OtherRelated=0.205114 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.178112 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98747 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| tutsis ||| tutsi ||| PPDB2.0Score=4.85220 PPDB1.0Score=2.829100 -logp(LHS|e1)=2.63355 -logp(LHS|e2)=1.95942 -logp(e1|LHS)=15.41263 -logp(e1|e2)=1.80769 -logp(e1|e2,LHS)=2.14024 -logp(e2|LHS)=13.95223 -logp(e2|e1)=1.02141 -logp(e2|e1,LHS)=0.67984 AGigaSim=0.50354 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.18232 ContainsX=0 Equivalence=0.727783 Exclusion=0.000001 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.003173 Lex(e1|e2)=62.20827 Lex(e2|e1)=62.20827 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.039270 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.229773 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99405 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| hi-tech ||| high-tech ||| PPDB2.0Score=4.85040 PPDB1.0Score=3.886470 -logp(LHS|e1)=0.12383 -logp(LHS|e2)=0.06567 -logp(e1|LHS)=11.99364 -logp(e1|e2)=2.68402 -logp(e1|e2,LHS)=2.18108 -logp(e2|LHS)=10.45392 -logp(e2|e1)=1.20245 -logp(e2|e1,LHS)=0.64136 AGigaSim=0.65317 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.25131 ContainsX=0 Equivalence=0.532607 Exclusion=0.000704 GlueRule=0 GoogleNgramSim=0.01227 Identity=0 Independent=0.061867 Lex(e1|e2)=60.12886 Lex(e2|e1)=60.12886 Lexical=1 LogCount=3.95124 MVLSASim=NA Monotonic=1 OtherRelated=0.294476 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.110346 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98845 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| school-age ||| school-aged ||| PPDB2.0Score=4.84292 PPDB1.0Score=4.070930 -logp(LHS|e1)=0.03190 -logp(LHS|e2)=0.14953 -logp(e1|LHS)=12.35116 -logp(e1|e2)=1.42171 -logp(e1|e2,LHS)=0.66678 -logp(e2|LHS)=13.69629 -logp(e2|e1)=2.64922 -logp(e2|e1,LHS)=2.01192 AGigaSim=0.80321 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.09531 ContainsX=0 Equivalence=0.379292 Exclusion=0.001314 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.028645 Lex(e1|e2)=61.60213 Lex(e2|e1)=61.60213 Lexical=1 LogCount=2.19722 MVLSASim=NA Monotonic=1 OtherRelated=0.255241 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.335508 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98014 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| short-stay ||| short-term ||| PPDB2.0Score=4.84103 PPDB1.0Score=7.443360 -logp(LHS|e1)=0.03055 -logp(LHS|e2)=0.04061 -logp(e1|LHS)=12.76991 -logp(e1|e2)=5.80732 -logp(e1|e2,LHS)=5.57971 -logp(e2|LHS)=8.60870 -logp(e2|e1)=1.63604 -logp(e2|e1,LHS)=1.41849 AGigaSim=0.55557 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.005414 Exclusion=0.002789 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.183991 Lex(e1|e2)=5.26058 Lex(e2|e1)=60.82199 Lexical=1 LogCount=3.09104 MVLSASim=NA Monotonic=1 OtherRelated=0.679367 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.128440 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=1.00000 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| OtherRelated
