Tag|Longer|Shorter|Score|Ratio|Equivalence
[JJ]|expeditious|speedy|0-0|0.5454545454545454|Equivalence
[VBG]|confronting|facing|0-0|0.5454545454545454|Equivalence
[JJ]|picturesque|scenic|0-0|0.5454545454545454|Equivalence
[JJ]|responsible|liable|0-0|0.5454545454545454|Equivalence
[RB]|exclusively|solely|0-0|0.5454545454545454|Equivalence
[VBN]|amalgamated|merged|0-0|0.5454545454545454|Equivalence
[VBD]|prohibition|banned|0-0|0.5454545454545454|Equivalence
[NNS]|kidnappings|kidnap|0-0|0.5454545454545454|Equivalence
[JJ]|lithium-ion|li-ion|0-0|0.5454545454545454|Equivalence
[VB]|de-escalate|defuse|0-0|0.5454545454545454|Equivalence
[RB]|desperately|sorely|0-0|0.5454545454545454|Equivalence
[NNPS]|groupements|groups|0-0|0.5454545454545454|Equivalence
[NNPS]|earthquakes|quakes|0-0|0.5454545454545454|Equivalence
[VBD]|prohibiting|banned|0-0|0.5454545454545454|Equivalence
[JJ]|unrealistic|unreal|0-0|0.5454545454545454|Equivalence
[VB]|deteriorate|worsen|0-0|0.5454545454545454|Equivalence
[VBZ]|eliminating|delete|0-0|0.5454545454545454|Equivalence
[JJ]|appropriate|proper|0-0|0.5454545454545454|Equivalence
[VBD]|amalgamated|merged|0-0|0.5454545454545454|Equivalence
[NNS]|photographs|photos|0-0|0.5454545454545454|Equivalence
[RB]|undoubtedly|surely|0-0|0.5454545454545454|Equivalence
[VBD]|prohibiting|forbid|0-0|0.5454545454545454|Equivalence
[RB]|principally|mainly|0-0|0.5454545454545454|Equivalence
[VB]|prohibiting|forbid|0-0|0.5454545454545454|Equivalence
[VBZ]|discourages|deters|0-0|0.5454545454545454|Equivalence
[VBZ]|expenditure|spends|0-0|0.5454545454545454|Equivalence
[VB]|resuscitate|revive|0-0|0.5454545454545454|Equivalence
[RB]|justifiably|justly|0-0|0.5454545454545454|Equivalence
[RB]|judiciously|wisely|0-0|0.5454545454545454|Equivalence
[VBG]|undermining|impair|0-0|0.5454545454545454|Equivalence
[JJ]|neighboring|nearby|0-0|0.5454545454545454|Equivalence
[NNPS]|photographs|photos|0-0|0.5454545454545454|Equivalence
[VB]|eliminating|delete|0-0|0.5454545454545454|Equivalence
[RB]|excessively|overly|0-0|0.5454545454545454|Equivalence
[RB]|essentially|mainly|0-0|0.5454545454545454|Equivalence
[VBZ]|amalgamates|merges|0-0|0.5454545454545454|Equivalence
[JJ]|medium-size|medium|0-0|0.5454545454545454|Equivalence
[JJ]|fashionable|trendy|0-0|0.5454545454545454|Equivalence
[NNS]|chimpanzees|chimps|0-0|0.5454545454545454|Equivalence
[JJ]|amalgamated|merged|0-0|0.5454545454545454|Equivalence
[VBZ]|photographs|photos|0-0|0.5454545454545454|Equivalence
[VBN]|objective|aimed|0-0|0.5555555555555556|Equivalence
[VB]|telephone|phone|0-0|0.5555555555555556|Equivalence
[RB]|telephone|phone|0-0|0.5555555555555556|Equivalence
[NNP]|telephone|phone|0-0|0.5555555555555556|Equivalence
[NNPS]|positions|posts|0-0|0.5555555555555556|Equivalence
[NN]|resetting|reset|0-0|0.5555555555555556|Equivalence
[JJ]|splitting|split|0-0|0.5555555555555556|Equivalence
[JJ]|essential|vital|0-0|0.5555555555555556|Equivalence
[VB]|combating|fight|0-0|0.5555555555555556|Equivalence
[RB]|genuinely|truly|0-0|0.5555555555555556|Equivalence
[NN]|explosion|blast|0-0|0.5555555555555556|Equivalence
[NN]|splitting|split|0-0|0.5555555555555556|Equivalence
[JJ]|unmarried|unwed|0-0|0.5555555555555556|Equivalence
[NN]|beginning|start|0-0|0.5555555555555556|Equivalence
[NN]|armistice|truce|0-0|0.5555555555555556|Equivalence
[NNS]|fightings|fight|0-0|0.5555555555555556|Equivalence
[RB]|strangely|oddly|0-0|0.5555555555555556|Equivalence
[VBN]|instances|cases|0-0|0.5555555555555556|Equivalence
[JJ]|incorrect|wrong|0-0|0.5555555555555556|Equivalence
[VBN]|initiated|start|0-0|0.5555555555555556|Equivalence
[NN]|focussing|focus|0-0|0.5555555555555556|Equivalence
[NN]|purchaser|buyer|0-0|0.5555555555555556|Equivalence
[VB]|resolving|solve|0-0|0.5555555555555556|Equivalence
[VBN]|increased|risen|0-0|0.5555555555555556|Equivalence
[NNS]|kilograms|kilos|0-0|0.5555555555555556|Equivalence
[JJ]|important|vital|0-0|0.5555555555555556|Equivalence
[VBN]|struggled|fight|0-0|0.5555555555555556|Equivalence
[JJ]|resetting|reset|0-0|0.5555555555555556|Equivalence
[NN]|telephone|phone|0-0|0.5555555555555556|Equivalence
[UH]|objective|goals|0-0|0.5555555555555556|Equivalence
[JJ]|telephone|phone|0-0|0.5555555555555556|Equivalence
[VBD]|instances|cases|0-0|0.5555555555555556|Equivalence
[CC]|telephone|phone|0-0|0.5555555555555556|Equivalence
[NNPS]|snapshots|snaps|0-0|0.5555555555555556|Equivalence
[NN]|debugging|debug|0-0|0.5555555555555556|Equivalence
[NNS]|responses|reply|0-0|0.5555555555555556|Equivalence
[UH]|telephone|phone|0-0|0.5555555555555556|Equivalence
[NNP]|croatians|croat|0-0|0.5555555555555556|Equivalence
[NN]|paralysis|palsy|0-0|0.5555555555555556|Equivalence
[JJ]|debugging|debug|0-0|0.5555555555555556|Equivalence
[NNPS]|increases|rises|0-0|0.5555555555555556|Equivalence
[NNS]|misrepresentations|deceptions|0-0|0.5555555555555556|Equivalence
[VBZ]|decreases|falls|0-0|0.5555555555555556|Equivalence
[JJ]|difficult|tough|0-0|0.5555555555555556|Equivalence
[VB]|cancelled|annul|0-0|0.5555555555555556|Equivalence
[JJ]|poisonous|toxic|0-0|0.5555555555555556|Equivalence
[JJ]|seven-day|7-day|0-0|0.5555555555555556|Equivalence
[JJ]|embedding|embed|0-0|0.5555555555555556|Equivalence
[VBN]|bulldozed|razed|0-0|0.5555555555555556|Equivalence
[JJ]|juridical|legal|0-0|0.5555555555555556|Equivalence
[JJ]|fortunate|lucky|0-0|0.5555555555555556|Equivalence
[JJ]|clear-cut|clear|0-0|0.5555555555555556|Equivalence
[JJ]|erroneous|wrong|0-0|0.5555555555555556|Equivalence
[NNP]|paintings|paint|0-0|0.5555555555555556|Equivalence
[CD]|telephone|phone|0-0|0.5555555555555556|Equivalence
[NN]|lymphatic|lymph|0-0|0.5555555555555556|Equivalence
[VBN]|mentioned|cited|0-0|0.5555555555555556|Equivalence
[JJ]|three-day|3-day|0-0|0.5555555555555556|Equivalence
[JJ]|multi-functional|multi-use|0-0|0.5625|Equivalence
[JJ]|non-governmental|non-state|0-0|0.5625|Equivalence
[NN]|environmentalist|ecologist|0-0|0.5625|Equivalence
[NNS]|reunifications|reunions|0-0|0.5714285714285714|Equivalence
[NNPS]|defeats|beat|0-0|0.5714285714285714|Equivalence
[NN]|opening|open|0-0|0.5714285714285714|Equivalence
[JJ]|opening|open|0-0|0.5714285714285714|Equivalence
[VBG]|renting|rent|0-0|0.5714285714285714|Equivalence
[NN]|ranking|rank|0-0|0.5714285714285714|Equivalence
[NN]|dialing|dial|0-0|0.5714285714285714|Equivalence
[RB]|wholeheartedly|heartily|0-0|0.5714285714285714|Equivalence
[NN]|praying|pray|0-0|0.5714285714285714|Equivalence
[JJ]|nesting|nest|0-0|0.5714285714285714|Equivalence
[NN]|culling|cull|0-0|0.5714285714285714|Equivalence
[NN]|talking|talk|0-0|0.5714285714285714|Equivalence
[NN]|pumping|pump|0-0|0.5714285714285714|Equivalence
[NN]|polling|poll|0-0|0.5714285714285714|Equivalence
[NN]|washing|wash|0-0|0.5714285714285714|Equivalence
[NN]|casting|cast|0-0|0.5714285714285714|Equivalence
[NN]|exiting|exit|0-0|0.5714285714285714|Equivalence
[NN]|fucking|fuck|0-0|0.5714285714285714|Equivalence
[NN]|boiling|boil|0-0|0.5714285714285714|Equivalence
[RB]|opening|open|0-0|0.5714285714285714|Equivalence
[JJ]|fucking|fuck|0-0|0.5714285714285714|Equivalence
[NN]|dearest|dear|0-0|0.5714285714285714|Equivalence
[JJ]|locking|lock|0-0|0.5714285714285714|Equivalence
[VBD]|eastern|east|0-0|0.5714285714285714|Equivalence
[NN]|tramway|tram|0-0|0.5714285714285714|Equivalence
[NN]|listing|list|0-0|0.5714285714285714|Equivalence
[NN]|loading|load|0-0|0.5714285714285714|Equivalence
[NN]|viewing|view|0-0|0.5714285714285714|Equivalence
[JJ]|ranking|rank|0-0|0.5714285714285714|Equivalence
[JJ]|employment-generation|job-creation|0-0|0.5714285714285714|Equivalence
[NNPS]|accommodations|lodgings|0-0|0.5714285714285714|Equivalence
[NNP]|eastern|east|0-0|0.5714285714285714|Equivalence
[NN]|bicycle|bike|0-0|0.5714285714285714|Equivalence
[NN]|turning|turn|0-0|0.5714285714285714|Equivalence
[NN]|resting|rest|0-0|0.5714285714285714|Equivalence
[NN]|serbian|serb|0-0|0.5714285714285714|Equivalence
[NN]|seating|seat|0-0|0.5714285714285714|Equivalence
[NNP]|serbian|serb|0-0|0.5714285714285714|Equivalence
[JJ]|india-pakistan|indo-pak|0-0|0.5714285714285714|Equivalence
[JJ]|filling|fill|0-0|0.5714285714285714|Equivalence
[VBZ]|hazards|risk|0-0|0.5714285714285714|Equivalence
[JJ]|ruf-controlled|ruf-held|0-0|0.5714285714285714|Equivalence
[NNS]|banning|bans|0-0|0.5714285714285714|Equivalence
[VBN]|undernourished|underfed|0-0|0.5714285714285714|Equivalence
[NN]|itching|itch|0-0|0.5714285714285714|Equivalence
[NNP]|tramway|tram|0-0|0.5714285714285714|Equivalence
[NN]|singing|sing|0-0|0.5714285714285714|Equivalence
[JJ]|selling|sell|0-0|0.5714285714285714|Equivalence
[NN]|welding|weld|0-0|0.5714285714285714|Equivalence
[VBZ]|obtains|gain|0-0|0.5714285714285714|Equivalence
[JJ]|post-secondary|tertiary|0-0|0.5714285714285714|Equivalence
[NN]|tolling|toll|0-0|0.5714285714285714|Equivalence
[NN]|halting|halt|0-0|0.5714285714285714|Equivalence
[NN]|tilting|tilt|0-0|0.5714285714285714|Equivalence
[JJ]|pakistan-india|pak-indo|0-0|0.5714285714285714|Equivalence
[JJ]|calming|calm|0-0|0.5714285714285714|Equivalence
[JJ]|eighteen-month|18-month|0-0|0.5714285714285714|Equivalence
[RB]|thereby|thus|0-0|0.5714285714285714|Equivalence
[JJ]|kissing|kiss|0-0|0.5714285714285714|Equivalence
[JJS]|bestest|best|0-0|0.5714285714285714|Equivalence
[NNP]|colonel|col.|0-0|0.5714285714285714|Equivalence
[NN]|heating|heat|0-0|0.5714285714285714|Equivalence
[JJ]|polling|poll|0-0|0.5714285714285714|Equivalence
[NN]|waiting|wait|0-0|0.5714285714285714|Equivalence
[NNP]|betting|bets|0-0|0.5714285714285714|Equivalence
[VBZ]|characteristic|features|0-0|0.5714285714285714|Equivalence
[NNP]|singing|sing|0-0|0.5714285714285714|Equivalence
[NN]|walking|walk|0-0|0.5714285714285714|Equivalence
[NN]|lifting|lift|0-0|0.5714285714285714|Equivalence
[JJ]|waiting|wait|0-0|0.5714285714285714|Equivalence
[NNS]|logging|logs|0-0|0.5714285714285714|Equivalence
[NNS]|capping|caps|0-0|0.5714285714285714|Equivalence
[NNP]|loading|load|0-0|0.5714285714285714|Equivalence
[NN]|editing|edit|0-0|0.5714285714285714|Equivalence
[JJ]|resting|rest|0-0|0.5714285714285714|Equivalence
[NN]|zooming|zoom|0-0|0.5714285714285714|Equivalence
[JJ]|wealthy|rich|0-0|0.5714285714285714|Equivalence
[JJ]|pleased|glad|0-0|0.5714285714285714|Equivalence
[NNPS]|contraventions|breaches|0-0|0.5714285714285714|Equivalence
[NN]|thawing|thaw|0-0|0.5714285714285714|Equivalence
[NN]|bonding|bond|0-0|0.5714285714285714|Equivalence
[NN]|surfing|surf|0-0|0.5714285714285714|Equivalence
[JJ]|editing|edit|0-0|0.5714285714285714|Equivalence
[NNS]|betting|bets|0-0|0.5714285714285714|Equivalence
[NN]|kissing|kiss|0-0|0.5714285714285714|Equivalence
[NN]|selling|sell|0-0|0.5714285714285714|Equivalence
[JJ]|serbian|serb|0-0|0.5714285714285714|Equivalence
[NN]|cooking|cook|0-0|0.5714285714285714|Equivalence
[NN]|renting|rent|0-0|0.5714285714285714|Equivalence
[RB]|shortly|soon|0-0|0.5714285714285714|Equivalence
[NN]|filling|fill|0-0|0.5714285714285714|Equivalence
[VBP]|leakage|leak|0-0|0.5714285714285714|Equivalence
[NN]|soybean|soya|0-0|0.5714285714285714|Equivalence
[RB]|fucking|fuck|0-0|0.5714285714285714|Equivalence
[NN]|disintegration|break-up|0-0|0.5714285714285714|Equivalence
[NN]|locking|lock|0-0|0.5714285714285714|Equivalence
[JJ]|tramway|tram|0-0|0.5714285714285714|Equivalence
[NN]|syncing|sync|0-0|0.5714285714285714|Equivalence
[JJ]|well-nourished|well-fed|0-0|0.5714285714285714|Equivalence
[JJ]|loading|load|0-0|0.5714285714285714|Equivalence
[JJ]|twelfth|12th|0-0|0.5714285714285714|Equivalence
[NN]|burning|burn|0-0|0.5714285714285714|Equivalence
[JJ]|al-aqsa|aqsa|0-0|0.5714285714285714|Equivalence
[NNS]|shiites|shia|0-0|0.5714285714285714|Equivalence
[JJ]|mid-nineteenth|mid-19th|0-0|0.5714285714285714|Equivalence
[NN]|hunting|hunt|0-0|0.5714285714285714|Equivalence
[JJ]|eastern|east|0-0|0.5714285714285714|Equivalence
[NN]|slaughterhouse|abattoir|0-0|0.5714285714285714|Equivalence
[NN]|nesting|nest|0-0|0.5714285714285714|Equivalence
[JJ]|entertaining|amusing|0-0|0.5833333333333334|Equivalence
[VBN]|resuscitated|revived|0-0|0.5833333333333334|Equivalence
[VBD]|concentrated|focused|0-0|0.5833333333333334|Equivalence
[NNPS]|examinations|reviews|0-0|0.5833333333333334|Equivalence
[UH]|examinations|reviews|0-0|0.5833333333333334|Equivalence
[RB]|considerably|greatly|0-0|0.5833333333333334|Equivalence
[VBG]|amalgamating|merging|0-0|0.5833333333333334|Equivalence
[VBN]|concentrated|focused|0-0|0.5833333333333334|Equivalence
[NNPS]|consequences|results|0-0|0.5833333333333334|Equivalence
[VBN]|synchronized|synched|0-0|0.5833333333333334|Equivalence
[JJ]|concentrated|focused|0-0|0.5833333333333334|Equivalence
[NNPS]|determinants|factors|0-0|0.5833333333333334|Equivalence
[VBZ]|contaminates|infects|0-0|0.5833333333333334|Equivalence
[JJ]|self-serving|selfish|0-0|0.5833333333333334|Equivalence
[NN]|pre-eminence|primacy|0-0|0.5833333333333334|Equivalence
[NNS]|notification|notices|0-0|0.5833333333333334|Equivalence
[VBN]|verification|checked|0-0|0.5833333333333334|Equivalence
[NNPS]|importations|imports|0-0|0.5833333333333334|Equivalence
[VBZ]|entertaining|amusing|0-0|0.5833333333333334|Equivalence
[RB]|nevertheless|however|0-0|0.5833333333333334|Equivalence
[VB]|strengthened|bolster|0-0|0.5833333333333334|Equivalence
[JJ]|questionable|dubious|0-0|0.5833333333333334|Equivalence
[JJ]|refrigerated|chilled|0-0|0.5833333333333334|Equivalence
[NNS]|stimulations|stimuli|0-0|0.5833333333333334|Equivalence
[JJ]|surrealistic|surreal|0-0|0.5833333333333334|Equivalence
[NNS]|alternatives|options|0-0|0.5833333333333334|Equivalence
[VB]|safeguarding|protect|0-0|0.5833333333333334|Equivalence
[VBZ]|deteriorates|worsens|0-0|0.5833333333333334|Equivalence
[NN]|hopelessness|despair|0-0|0.5833333333333334|Equivalence
[RB]|courageously|bravely|0-0|0.5833333333333334|Equivalence
[JJ]|left-leaning|leftist|0-0|0.5833333333333334|Equivalence
[JJ]|never-ending|endless|0-0|0.5833333333333334|Equivalence
[RB]|particularly|notably|0-0|0.5833333333333334|Equivalence
[JJ]|interminable|endless|0-0|0.5833333333333334|Equivalence
[JJ]|illegitimate|illegal|0-0|0.5833333333333334|Equivalence
[NNPS]|coefficients|factors|0-0|0.5833333333333334|Equivalence
[NNS]|environmentalists|ecologists|0-0|0.5882352941176471|Equivalence
[NN]|misinterpretation|misreading|0-0|0.5882352941176471|Equivalence
[JJ]|hospital-acquired|nosocomial|0-0|0.5882352941176471|Equivalence
[JJ]|non-profit-making|non-profit|0-0|0.5882352941176471|Equivalence
[NN]|kidnapping|kidnap|0-0|0.6|Equivalence
[JJ]|environment-friendly|eco-friendly|0-0|0.6|Equivalence
[VBN]|reimbursed|repaid|0-0|0.6|Equivalence
[NNS]|sixty|60s|0-0|0.6|Equivalence
[JJ]|information-oriented|informatized|0-0|0.6|Equivalence
[RB]|relatively|fairly|0-0|0.6|Equivalence
[JJ]|cultivable|arable|0-0|0.6|Equivalence
[VBG]|increasing|rising|0-0|0.6|Equivalence
[JJ]|sufficient|enough|0-0|0.6|Equivalence
[VBG]|unblocking|unlock|0-0|0.6|Equivalence
[NNPS]|telephones|phones|0-0|0.6|Equivalence
[NN]|uneasiness|unease|0-0|0.6|Equivalence
[VBD]|prohibited|forbid|0-0|0.6|Equivalence
[VBN]|eliminated|delete|0-0|0.6|Equivalence
[NN]|patrolling|patrol|0-0|0.6|Equivalence
[NN]|spiralling|spiral|0-0|0.6|Equivalence
[VBN]|restricted|curbed|0-0|0.6|Equivalence
[NNS]|forty|40s|0-0|0.6|Equivalence
[NN]|starvation|famine|0-0|0.6|Equivalence
[NN]|submitting|submit|0-0|0.6|Equivalence
[NNP]|telephones|phones|0-0|0.6|Equivalence
[NN]|repetition|repeat|0-0|0.6|Equivalence
[NNPS]|quotations|quotes|0-0|0.6|Equivalence
[NN]|physicians|doctor|0-0|0.6|Equivalence
[NN]|flies|fly|0-0|0.6|Equivalence
[VBD]|misappropriated|embezzled|0-0|0.6|Equivalence
[VBD]|undermined|impair|0-0|0.6|Equivalence
[NN]|self-government|self-rule|0-0|0.6|Equivalence
[JJ]|cancelling|cancel|0-0|0.6|Equivalence
[JJ]|re-establishing|restoring|0-0|0.6|Equivalence
[VBN]|influenced|impact|0-0|0.6|Equivalence
[VBZ]|increasing|raises|0-0|0.6|Equivalence
[JJ]|modern-day|modern|0-0|0.6|Equivalence
[NNPS]|frameworks|frames|0-0|0.6|Equivalence
[VBD]|telephoned|phoned|0-0|0.6|Equivalence
[VBD]|telephones|phoned|0-0|0.6|Equivalence
[VBN]|visualized|viewed|0-0|0.6|Equivalence
[JJ]|sixth|6th|0-0|0.6|Equivalence
[NN]|purchasing|buying|0-0|0.6|Equivalence
[VBD]|telephones|phones|0-0|0.6|Equivalence
[VBD]|telephoned|phones|0-0|0.6|Equivalence
[JJ]|unsubstantiated|unfounded|0-0|0.6|Equivalence
[VBP]|congregate|gather|0-0|0.6|Equivalence
[JJ]|three-year|3-year|0-0|0.6|Equivalence
[NNS]|telephones|phones|0-0|0.6|Equivalence
[JJ]|ninth|9th|0-0|0.6|Equivalence
[NN]|cancelling|cancel|0-0|0.6|Equivalence
[NN]|reputation|repute|0-0|0.6|Equivalence
[VB]|recommence|resume|0-0|0.6|Equivalence
[NNP]|kidnapping|kidnap|0-0|0.6|Equivalence
[NN]|goalkeeper|goalie|0-0|0.6|Equivalence
[JJ]|kidnapping|kidnap|0-0|0.6|Equivalence
[JJ]|self-government|self-rule|0-0|0.6|Equivalence
[VBZ]|penetrates|enters|0-0|0.6|Equivalence
[VBZ]|increasing|widens|0-0|0.6|Equivalence
[NN]|expiration|expiry|0-0|0.6|Equivalence
[RB]|extraordinarily|extremely|0-0|0.6|Equivalence
[VBN]|terminated|halted|0-0|0.6|Equivalence
[NNS]|expansions|expand|0-0|0.6|Equivalence
[VBN]|integrated|merged|0-0|0.6|Equivalence
[NNS]|purchasers|buyers|0-0|0.6|Equivalence
[VBD]|prohibited|banned|0-0|0.6|Equivalence
[VBZ]|emphasises|stress|0-0|0.6|Equivalence
[VBN]|diminished|reduce|0-0|0.6|Equivalence
[VBZ]|influences|impact|0-0|0.6|Equivalence
[RB]|enormously|hugely|0-0|0.6|Equivalence
[NN]|wastewater|sewage|0-0|0.6|Equivalence
[JJ]|exhausting|tiring|0-0|0.6|Equivalence
[JJ]|formatting|format|0-0|0.6|Equivalence
[RB]|extraordinarily|unusually|0-0|0.6|Equivalence
[NNPS]|accomplishments|successes|0-0|0.6|Equivalence
[VBN]|positioned|posted|0-0|0.6|Equivalence
[RB]|profoundly|deeply|0-0|0.6|Equivalence
[NN]|abrogation|repeal|0-0|0.6|Equivalence
[VBD]|safeguards|upheld|0-0|0.6|Equivalence
[JJ]|optimistic|upbeat|0-0|0.6|Equivalence
[NN]|about-turn|u-turn|0-0|0.6|Equivalence
[VBN]|prohibited|banned|0-0|0.6|Equivalence
[JJ]|crazy|mad|0-0|0.6|Equivalence
[JJ]|nuclear-weapons-free|nuclear-free|0-0|0.6|Equivalence
[JJ]|convincing|cogent|0-0|0.6|Equivalence
[NNS]|staircases|stairs|0-0|0.6|Equivalence
[VBD]|undermined|hinder|0-0|0.6|Equivalence
[NN]|resourcefulness|ingenuity|0-0|0.6|Equivalence
[NN]|permitting|permit|0-0|0.6|Equivalence
[JJ]|weird|odd|0-0|0.6|Equivalence
[NNS]|quotations|quotes|0-0|0.6|Equivalence
[VBZ]|undermines|impair|0-0|0.6|Equivalence
[JJ]|compelling|cogent|0-0|0.6|Equivalence
[JJ]|seven-year|7-year|0-0|0.6|Equivalence
[VBN]|reexamined|review|0-0|0.6|Equivalence
[VB]|reaffirmed|affirm|0-0|0.6|Equivalence
[NNS]|specializations|specialty|0-0|0.6|Equivalence
[JJ]|misappropriated|embezzled|0-0|0.6|Equivalence
[NNS]|launchings|launch|0-0|0.6|Equivalence
[VB]|revitalise|revive|0-0|0.6|Equivalence
[JJ]|legitimate|lawful|0-0|0.6|Equivalence
[JJ]|frightened|scared|0-0|0.6|Equivalence
[NN]|formatting|format|0-0|0.6|Equivalence
[JJ]|serb-controlled|serb-held|0-0|0.6|Equivalence
[VBD]|influenced|impact|0-0|0.6|Equivalence
[JJ]|eight-hour|8-hour|0-0|0.6|Equivalence
[RB]|resolutely|firmly|0-0|0.6|Equivalence
[NNS]|boundaries|bounds|0-0|0.6|Equivalence
[NN]|signalling|signal|0-0|0.6|Equivalence
[NNP]|abkhazians|abkhaz|0-0|0.6|Equivalence
[JJ]|reciprocal|mutual|0-0|0.6|Equivalence
[JJ]|eight-week|8-week|0-0|0.6|Equivalence
[JJ]|added|add|0-0|0.6|Equivalence
[NN]|sufficient|enough|0-0|0.6|Equivalence
[NNS]|educationalists|educators|0-0|0.6|Equivalence
[RB]|definitely|surely|0-0|0.6|Equivalence
[NNS]|co-chairpersons|co-chairs|0-0|0.6|Equivalence
[NNS]|weightings|weight|0-0|0.6|Equivalence
[VBD]|eliminated|delete|0-0|0.6|Equivalence
[JJ]|eight-year|8-year|0-0|0.6|Equivalence
[VBG]|revisiting|review|0-0|0.6|Equivalence
[VBZ]|telephones|phones|0-0|0.6|Equivalence
[RB]|instantaneously|instantly|0-0|0.6|Equivalence
[JJ]|unece|ece|0-0|0.6|Equivalence
[JJ]|multi-confessional|multi-faith|0-0|0.6111111111111112|Equivalence
[JJ]|employment-related|job-related|0-0|0.6111111111111112|Equivalence
[JJ]|inappropriate|improper|0-0|0.6153846153846154|Equivalence
[VB]|effectiveness|efficacy|0-0|0.6153846153846154|Equivalence
[NN]|precipitation|rainfall|0-0|0.6153846153846154|Equivalence
[VBG]|de-escalating|defusing|0-0|0.6153846153846154|Equivalence
[NN]|establishment|creation|0-0|0.6153846153846154|Equivalence
[RB]|expeditiously|speedily|0-0|0.6153846153846154|Equivalence
[NN]|inflexibility|rigidity|0-0|0.6153846153846154|Equivalence
[NNS]|abbreviations|acronyms|0-0|0.6153846153846154|Equivalence
[RB]|intentionally|wilfully|0-0|0.6153846153846154|Equivalence
[RB]|expeditiously|promptly|0-0|0.6153846153846154|Equivalence
[JJ]|jurisprudence|case-law|0-0|0.6153846153846154|Equivalence
[RB]|substantially|markedly|0-0|0.6153846153846154|Equivalence
[RB]|unjustifiably|unjustly|0-0|0.6153846153846154|Equivalence
[JJ]|controversial|disputed|0-0|0.6153846153846154|Equivalence
[VBG]|investigating|examines|0-0|0.6153846153846154|Equivalence
[VBP]|effectiveness|efficacy|0-0|0.6153846153846154|Equivalence
[RB]|significantly|markedly|0-0|0.6153846153846154|Equivalence
[RB]|appropriately|suitably|0-0|0.6153846153846154|Equivalence
[VBG]|resuscitating|reviving|0-0|0.6153846153846154|Equivalence
[VBZ]|misrepresents|distorts|0-0|0.6153846153846154|Equivalence
[NN]|jurisprudence|case-law|0-0|0.6153846153846154|Equivalence
[NN]|effectiveness|efficacy|0-0|0.6153846153846154|Equivalence
[NN]|inviolability|sanctity|0-0|0.6153846153846154|Equivalence
[RB]|appropriately|properly|0-0|0.6153846153846154|Equivalence
[JJ]|uninterrupted|unbroken|0-0|0.6153846153846154|Equivalence
[NNPS]|abbreviations|acronyms|0-0|0.6153846153846154|Equivalence
[JJ]|effectiveness|efficacy|0-0|0.6153846153846154|Equivalence
[JJ]|indefatigable|tireless|0-0|0.6153846153846154|Equivalence
[JJ]|well-balanced|balanced|0-0|0.6153846153846154|Equivalence
[NNS]|superhighways|freeways|0-0|0.6153846153846154|Equivalence
