[NN] ||| transplant ||| transplantation ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[JJ] ||| explosive ||| explosives ||| 0-0 ||| 0.9 ||| Equivalence
[NN] ||| harmonisation ||| harmonization ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| short-sleeve ||| short-sleeved ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[NN] ||| guarantee ||| guaranteeing ||| 0-0 ||| 0.75 ||| Equivalence
[NNS] ||| transfers ||| transferred ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[NNS] ||| offers ||| offerings ||| 0-0 ||| 0.6666666666666666 ||| ReverseEntailment
[NN] ||| transport ||| transportation ||| 0-0 ||| 0.6428571428571429 ||| OtherRelated
[JJ] ||| northeast ||| northeastern ||| 0-0 ||| 0.75 ||| Equivalence
[CD] ||| trillion ||| billions ||| 0-0 ||| 1.0 ||| Equivalence
[CD] ||| billion ||| trillion ||| 0-0 ||| 0.875 ||| Equivalence
[NNS] ||| presents ||| presented ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[JJ] ||| globalized ||| globalised ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| nationalist ||| nationalistic ||| 0-0 ||| 0.8461538461538461 ||| Equivalence
[NN] ||| harmonization ||| harmonisation ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| phone ||| telephone ||| 0-0 ||| 0.5555555555555556 ||| Equivalence
[NNS] ||| decreased ||| decreases ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| fights ||| fighting ||| 0-0 ||| 0.75 ||| Equivalence
[NNS] ||| fights ||| fightings ||| 0-0 ||| 0.6666666666666666 ||| Equivalence
[NNS] ||| fight ||| fightings ||| 0-0 ||| 0.5555555555555556 ||| Equivalence
[JJ] ||| magic ||| magical ||| 0-0 ||| 0.7142857142857143 ||| OtherRelated
[VBD] ||| incited ||| incitement ||| 0-0 ||| 0.7 ||| OtherRelated
[VBD] ||| co-operate ||| collaborated ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[VBD] ||| co-operate ||| collaborating ||| 0-0 ||| 0.7692307692307693 ||| Equivalence
[VBD] ||| co-operate ||| collaborate ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[JJ] ||| non-government ||| nongovernmental ||| 0-0 ||| 0.9333333333333333 ||| Equivalence
[NN] ||| scan ||| scanning ||| 0-0 ||| 0.5 ||| Equivalence
[VB] ||| maltreatment ||| ill-treatment ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[JJ] ||| increased ||| increasing ||| 0-0 ||| 0.9 ||| OtherRelated
[JJ] ||| preventive ||| preventative ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[VB] ||| fulfil ||| fulfill ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[JJ] ||| long-term ||| longer-term ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[JJ] ||| anti-israel ||| anti-israeli ||| 0-0 ||| 0.9166666666666666 ||| Equivalence
[RB] ||| resource ||| resources ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[JJ] ||| decentralized ||| decentralised ||| 0-0 ||| 1.0 ||| Equivalence
[UH] ||| achievements ||| accomplishments ||| 0-0 ||| 0.8 ||| Equivalence
[JJ] ||| malnourished ||| undernourished ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[CD] ||| .98 ||| 0,98 ||| 0-0 ||| 0.75 ||| OtherRelated
[VBD] ||| retired ||| retirement ||| 0-0 ||| 0.7 ||| OtherRelated
[JJ] ||| weapon-grade ||| weapons-grade ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[NNS] ||| reviews ||| reviewed ||| 0-0 ||| 0.875 ||| Equivalence
[JJ] ||| transhipment ||| trans-shipment ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[NN] ||| civilization ||| civilisation ||| 0-0 ||| 1.0 ||| Equivalence
[VB] ||| neutralise ||| neutralize ||| 0-0 ||| 1.0 ||| Equivalence
[VBN] ||| developed ||| development ||| 0-0 ||| 0.8181818181818182 ||| OtherRelated
[JJ] ||| palestinian-israeli ||| israeli-palestinian ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| inhuman ||| inhumane ||| 0-0 ||| 0.875 ||| Equivalence
[VB] ||| stabilise ||| stabilize ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| delays ||| delayed ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[JJ] ||| mazar-e-sharif ||| mazar-i-sharif ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| behaviors ||| behaviours ||| 0-0 ||| 0.9 ||| Equivalence
[NNS] ||| behaviors ||| behaviour ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| constraint ||| restriction ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[NN] ||| standardization ||| standardisation ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| need ||| needed ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[JJ] ||| industrialized ||| industrialised ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| result-oriented ||| results-oriented ||| 0-0 ||| 0.9375 ||| Equivalence
[JJ] ||| centralized ||| centralised ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| well-meaning ||| well-intentioned ||| 0-0 ||| 0.75 ||| Equivalence
[VBZ] ||| fulfils ||| fulfills ||| 0-0 ||| 0.875 ||| ForwardEntailment
[NN] ||| vice-chair ||| vice-chairman ||| 0-0 ||| 0.7692307692307693 ||| OtherRelated
[JJ] ||| standardised ||| standardized ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| hundreds ||| millions ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| millions ||| hundreds ||| 0-0 ||| 1.0 ||| Independent
[NN] ||| legalization ||| legalisation ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| pluralist ||| pluralistic ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[RB] ||| unevenly ||| unequally ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[JJ] ||| intercultural ||| cross-cultural ||| 0-0 ||| 0.9285714285714286 ||| OtherRelated
[NNS] ||| concerns ||| concerned ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[UH] ||| achievements ||| accomplishments ||| 0-0 ||| 0.8 ||| Equivalence
[RB] ||| constantly ||| continually ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[NN] ||| anesthesia ||| anaesthesia ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[NNPS] ||| reviews ||| reviewed ||| 0-0 ||| 0.875 ||| Equivalence
[VBG] ||| adjusting ||| adjustment ||| 0-0 ||| 0.9 ||| OtherRelated
[NN] ||| stabilisation ||| stabilization ||| 0-0 ||| 1.0 ||| Equivalence
[VBZ] ||| consulting ||| consultation ||| 0-0 ||| 0.8333333333333334 ||| OtherRelated
[VBZ] ||| consults ||| consultation ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[JJ] ||| computerized ||| computerised ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| modernisation ||| modernization ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| plans ||| planning ||| 0-0 ||| 0.625 ||| OtherRelated
[VBN] ||| assisted ||| assistance ||| 0-0 ||| 0.8 ||| OtherRelated
[VBN] ||| assists ||| assistance ||| 0-0 ||| 0.7 ||| OtherRelated
[JJ] ||| subsidized ||| subsidised ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| flood ||| flooding ||| 0-0 ||| 0.625 ||| Equivalence
[NNS] ||| targets ||| targeted ||| 0-0 ||| 0.875 ||| OtherRelated
[RB] ||| monitor ||| monitoring ||| 0-0 ||| 0.7 ||| Equivalence
[NN] ||| phosphorus ||| phosphorous ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[NN] ||| campaign ||| campaigning ||| 0-0 ||| 0.7272727272727273 ||| ForwardEntailment
[VBN] ||| regulation ||| regulations ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[VBG] ||| investing ||| investment ||| 0-0 ||| 0.9 ||| OtherRelated
[JJ] ||| asymmetric ||| asymmetrical ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[JJ] ||| israeli-palestinian ||| palestinian-israeli ||| 0-0 ||| 1.0 ||| Equivalence
[RB] ||| expressly ||| explicitly ||| 0-0 ||| 0.9 ||| Equivalence
[JJ] ||| non-bank ||| non-banking ||| 0-0 ||| 0.7272727272727273 ||| Equivalence
[RB] ||| continually ||| continuously ||| 0-0 ||| 0.9166666666666666 ||| Equivalence
[NNS] ||| waits ||| waiting ||| 0-0 ||| 0.7142857142857143 ||| Equivalence
[NN] ||| specialization ||| specialisation ||| 0-0 ||| 1.0 ||| Equivalence
[VBG] ||| investing ||| investment ||| 0-0 ||| 0.9 ||| OtherRelated
[VB] ||| harmonise ||| harmonize ||| 0-0 ||| 1.0 ||| Equivalence
[VB] ||| harmonise ||| harmonized ||| 0-0 ||| 0.9 ||| Equivalence
[VBD] ||| regulation ||| regulations ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[JJ] ||| transhipment ||| trans-shipment ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[NNS] ||| nos ||| not ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| not ||| noes ||| 0-0 ||| 0.75 ||| Independent
[JJ] ||| out-of-school ||| extra-curricular ||| 0-0 ||| 0.8125 ||| OtherRelated
[JJ] ||| medium-size ||| medium-sized ||| 0-0 ||| 0.9166666666666666 ||| Equivalence
[JJ] ||| israel-palestinian ||| israeli-palestinian ||| 0-0 ||| 0.9473684210526315 ||| Equivalence
[CD] ||| 18 ||| eighteen ||| 0-0 ||| 0.25 ||| OtherRelated
[NN] ||| privatization ||| privatisation ||| 0-0 ||| 1.0 ||| Equivalence
[VBD] ||| contrary ||| contradicted ||| 0-0 ||| 0.6666666666666666 ||| Independent
[JJ] ||| terrorist ||| terrorists ||| 0-0 ||| 0.9 ||| OtherRelated
[JJ] ||| fiber-optic ||| fibre-optic ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| geometric ||| geometrical ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[NN] ||| democratization ||| democratisation ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| slaughter ||| slaughtering ||| 0-0 ||| 0.75 ||| Equivalence
[VBD] ||| accepted ||| acceptance ||| 0-0 ||| 0.8 ||| ReverseEntailment
[NN] ||| patrol ||| patrolling ||| 0-0 ||| 0.6 ||| Equivalence
[JJ] ||| interurban ||| inter-city ||| 0-0 ||| 1.0 ||| OtherRelated
[JJ] ||| harmonized ||| harmonised ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| dialectic ||| dialectical ||| 0-0 ||| 0.8181818181818182 ||| OtherRelated
[CD] ||| 17 ||| seventeen ||| 0-0 ||| 0.2222222222222222 ||| OtherRelated
[CD] ||| 25 ||| twenty-five ||| 0-0 ||| 0.18181818181818182 ||| OtherRelated
[NN] ||| maltreatment ||| ill-treatment ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[JJ] ||| organizational ||| organisational ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| unsolved ||| unresolved ||| 0-0 ||| 0.8 ||| Equivalence
[NN] ||| civilisation ||| civilization ||| 0-0 ||| 1.0 ||| Equivalence
[UH] ||| exhibits ||| exhibitions ||| 0-0 ||| 0.7272727272727273 ||| OtherRelated
[NNS] ||| behaviors ||| behaviours ||| 0-0 ||| 0.9 ||| Equivalence
[NNS] ||| behaviour ||| behaviors ||| 0-0 ||| 1.0 ||| Equivalence
[VBD] ||| arranged ||| arrangements ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBD] ||| arranging ||| arrangements ||| 0-0 ||| 0.75 ||| Independent
[JJ] ||| anti-israel ||| anti-israeli ||| 0-0 ||| 0.9166666666666666 ||| Equivalence
[JJ] ||| harvest ||| harvesting ||| 0-0 ||| 0.7 ||| Equivalence
[VBZ] ||| limits ||| limitations ||| 0-0 ||| 0.5454545454545454 ||| ForwardEntailment
[VBZ] ||| limites ||| limitations ||| 0-0 ||| 0.6363636363636364 ||| ForwardEntailment
[JJ] ||| serb ||| serbian ||| 0-0 ||| 0.5714285714285714 ||| Equivalence
[JJ] ||| south-west ||| south-western ||| 0-0 ||| 0.7692307692307693 ||| Equivalence
[NNS] ||| open ||| openings ||| 0-0 ||| 0.5 ||| Equivalence
[JJ] ||| specialised ||| specialized ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| disenchantment ||| disillusionment ||| 0-0 ||| 0.9333333333333333 ||| Equivalence
[NNS] ||| transfers ||| transferred ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[VBZ] ||| transforms ||| transformation ||| 0-0 ||| 0.7142857142857143 ||| OtherRelated
[JJ] ||| full-fledged ||| fully-fledged ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[VBN] ||| examined ||| re-examined ||| 0-0 ||| 0.7272727272727273 ||| ForwardEntailment
[NN] ||| high-tech ||| high-technology ||| 0-0 ||| 0.6 ||| OtherRelated
[JJ] ||| interdisciplinary ||| cross-disciplinary ||| 0-0 ||| 0.9444444444444444 ||| Equivalence
[NN] ||| phone ||| telephone ||| 0-0 ||| 0.5555555555555556 ||| Equivalence
[NNS] ||| finishes ||| finishing ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[VBD] ||| contrary ||| contradicted ||| 0-0 ||| 0.6666666666666666 ||| Independent
[NNS] ||| presents ||| presented ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[NNS] ||| sciences ||| scientific ||| 0-0 ||| 0.8 ||| OtherRelated
[NN] ||| waits ||| waiting ||| 0-0 ||| 0.7142857142857143 ||| Equivalence
[NN] ||| wait ||| waiting ||| 0-0 ||| 0.5714285714285714 ||| Equivalence
[NN] ||| ton ||| tonne ||| 0-0 ||| 0.6 ||| ForwardEntailment
[NN] ||| ton ||| tonnes ||| 0-0 ||| 0.5 ||| ForwardEntailment
[JJ] ||| northeast ||| northeastern ||| 0-0 ||| 0.75 ||| Equivalence
[NN] ||| high-tech ||| high-technology ||| 0-0 ||| 0.6 ||| OtherRelated
[JJ] ||| logistic ||| logistical ||| 0-0 ||| 0.8 ||| Equivalence
[NN] ||| retail ||| retailing ||| 0-0 ||| 0.6666666666666666 ||| Equivalence
[JJ] ||| authorised ||| authorized ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| displays ||| displayed ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[NNS] ||| launch ||| launchings ||| 0-0 ||| 0.6 ||| Equivalence
[NNS] ||| launches ||| launchings ||| 0-0 ||| 0.8 ||| Equivalence
[JJ] ||| socio-political ||| social-political ||| 0-0 ||| 0.9375 ||| Equivalence
[VBZ] ||| solving ||| resolving ||| 0-0 ||| 0.7777777777777778 ||| Equivalence
[VBZ] ||| solving ||| resolves ||| 0-0 ||| 0.875 ||| Equivalence
[VBZ] ||| solves ||| resolving ||| 0-0 ||| 0.6666666666666666 ||| Equivalence
[VBZ] ||| solves ||| resolves ||| 0-0 ||| 0.75 ||| Equivalence
[JJ] ||| north-east ||| northeastern ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[VB] ||| stabilize ||| stabilise ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| decreases ||| decreased ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| intersectoral ||| cross-sectoral ||| 0-0 ||| 0.9285714285714286 ||| Equivalence
[VBD] ||| examined ||| re-examined ||| 0-0 ||| 0.7272727272727273 ||| ForwardEntailment
[VBD] ||| arranged ||| arrangements ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBD] ||| arranging ||| arrangements ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| developed ||| development ||| 0-0 ||| 0.8181818181818182 ||| OtherRelated
[NNS] ||| 10s ||| tens ||| 0-0 ||| 0.75 ||| Independent
[NN] ||| intent ||| intention ||| 0-0 ||| 0.6666666666666666 ||| ReverseEntailment
[JJ] ||| focused ||| focussed ||| 0-0 ||| 0.875 ||| Equivalence
[JJ] ||| organisational ||| organizational ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| inhuman ||| inhumane ||| 0-0 ||| 0.875 ||| Equivalence
[NNS] ||| billions ||| hundreds ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| hundreds ||| billions ||| 0-0 ||| 1.0 ||| Independent
[JJ] ||| result-oriented ||| results-oriented ||| 0-0 ||| 0.9375 ||| Equivalence
[NNS] ||| washes ||| washings ||| 0-0 ||| 0.75 ||| Equivalence
[NNS] ||| washes ||| washing ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[JJ] ||| prior ||| previous ||| 0-0 ||| 0.625 ||| OtherRelated
[JJ] ||| israel-palestine ||| israeli-palestinian ||| 0-0 ||| 0.8421052631578947 ||| Equivalence
[JJ] ||| specialized ||| specialised ||| 0-0 ||| 1.0 ||| Equivalence
[VBN] ||| attended ||| attendance ||| 0-0 ||| 0.8 ||| Independent
[RB] ||| primarily ||| principally ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[NN] ||| ski ||| skiing ||| 0-0 ||| 0.5 ||| ForwardEntailment
[NN] ||| partition ||| partitioning ||| 0-0 ||| 0.75 ||| Equivalence
[JJ] ||| print ||| printing ||| 0-0 ||| 0.625 ||| OtherRelated
[VBZ] ||| informs ||| information ||| 0-0 ||| 0.6363636363636364 ||| OtherRelated
[VBZ] ||| informing ||| information ||| 0-0 ||| 0.8181818181818182 ||| OtherRelated
[JJ] ||| anti-terror ||| anti-terrorism ||| 0-0 ||| 0.7857142857142857 ||| Equivalence
[VB] ||| destabilise ||| destabilize ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| rail ||| railway ||| 0-0 ||| 0.5714285714285714 ||| OtherRelated
[VBN] ||| invested ||| investment ||| 0-0 ||| 0.8 ||| OtherRelated
[NN] ||| internationalisation ||| internationalization ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| globalised ||| globalized ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| server ||| servers ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[RB] ||| undoubtedly ||| unquestionably ||| 0-0 ||| 0.7857142857142857 ||| Equivalence
[VBN] ||| protected ||| protection ||| 0-0 ||| 0.9 ||| Equivalence
[NNPS] ||| reviews ||| reviewed ||| 0-0 ||| 0.875 ||| Equivalence
[NN] ||| launch ||| launching ||| 0-0 ||| 0.6666666666666666 ||| Equivalence
[RB] ||| bravely ||| courageously ||| 0-0 ||| 0.5833333333333334 ||| Equivalence
[VBZ] ||| counsels ||| counsellors ||| 0-0 ||| 0.7272727272727273 ||| OtherRelated
[NN] ||| polarization ||| polarisation ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| radicalization ||| radicalisation ||| 0-0 ||| 1.0 ||| Equivalence
[VBD] ||| rental ||| rented ||| 0-0 ||| 1.0 ||| ForwardEntailment
[NN] ||| deindustrialization ||| de-industrialisation ||| 0-0 ||| 0.95 ||| Equivalence
[VBZ] ||| assists ||| assistance ||| 0-0 ||| 0.7 ||| OtherRelated
[JJ] ||| asymmetric ||| asymmetrical ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[VBD] ||| arranged ||| arrangement ||| 0-0 ||| 0.7272727272727273 ||| ForwardEntailment
[VBZ] ||| amending ||| amendment ||| 0-0 ||| 0.8888888888888888 ||| OtherRelated
[VBZ] ||| amends ||| amendment ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[VBZ] ||| reaffirm ||| reiterates ||| 0-0 ||| 0.8 ||| Equivalence
[VBZ] ||| reaffirms ||| reiterates ||| 0-0 ||| 0.9 ||| Equivalence
[VBZ] ||| reiterates ||| reaffirming ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[NN] ||| self-government ||| self-governance ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| phone ||| telephone ||| 0-0 ||| 0.5555555555555556 ||| Equivalence
[NNS] ||| delays ||| delayed ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[NN] ||| synchronisation ||| synchronization ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| co-funded ||| co-financed ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[VBN] ||| co-ordinated ||| co-ordination ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[VBN] ||| coordinated ||| co-ordination ||| 0-0 ||| 0.8461538461538461 ||| Equivalence
[VBN] ||| co-ordinating ||| co-ordination ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| overlap ||| overlapping ||| 0-0 ||| 0.6363636363636364 ||| Equivalence
[VBZ] ||| awaits ||| waiting ||| 0-0 ||| 0.8571428571428571 ||| ForwardEntailment
[VBZ] ||| waits ||| awaits ||| 0-0 ||| 0.8333333333333334 ||| ForwardEntailment
[VBZ] ||| wait ||| awaits ||| 0-0 ||| 0.6666666666666666 ||| ForwardEntailment
[CD] ||| billions ||| trillion ||| 0-0 ||| 1.0 ||| Equivalence
[CD] ||| billion ||| trillion ||| 0-0 ||| 0.875 ||| Equivalence
[JJ] ||| short-sleeve ||| short-sleeved ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[JJ] ||| well-paid ||| well-paying ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[NNS] ||| targets ||| targeted ||| 0-0 ||| 0.875 ||| OtherRelated
[NN] ||| liter ||| litre ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| topographic ||| topographical ||| 0-0 ||| 0.8461538461538461 ||| Equivalence
[JJ] ||| suspect ||| suspected ||| 0-0 ||| 0.7777777777777778 ||| OtherRelated
[NN] ||| governments ||| e-government ||| 0-0 ||| 0.9166666666666666 ||| ForwardEntailment
[RB] ||| nonetheless ||| nevertheless ||| 0-0 ||| 0.9166666666666666 ||| Equivalence
[UH] ||| methods ||| methodologies ||| 0-0 ||| 0.5384615384615384 ||| ForwardEntailment
[JJ] ||| inter-ministerial ||| interdepartmental ||| 0-0 ||| 1.0 ||| Equivalence
[RB] ||| continually ||| continuously ||| 0-0 ||| 0.9166666666666666 ||| Equivalence
[VBG] ||| prohibition ||| prohibiting ||| 0-0 ||| 1.0 ||| ForwardEntailment
[RB] ||| unevenly ||| unequally ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[NN] ||| dance ||| dancing ||| 0-0 ||| 0.7142857142857143 ||| Equivalence
[NN] ||| waits ||| waiting ||| 0-0 ||| 0.7142857142857143 ||| Equivalence
[NN] ||| wait ||| waiting ||| 0-0 ||| 0.5714285714285714 ||| Equivalence
[VB] ||| apologise ||| apologize ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| ministerial ||| ministerial-level ||| 0-0 ||| 0.6470588235294118 ||| Equivalence
[NN] ||| counseling ||| counselling ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[VBN] ||| established ||| establishment ||| 0-0 ||| 0.8461538461538461 ||| OtherRelated
[JJ] ||| anti-terrorism ||| counter-terrorism ||| 0-0 ||| 0.8235294117647058 ||| Equivalence
[NN] ||| rail ||| railway ||| 0-0 ||| 0.5714285714285714 ||| OtherRelated
[NNS] ||| transport ||| transportations ||| 0-0 ||| 0.6 ||| ForwardEntailment
[NNS] ||| transports ||| transportations ||| 0-0 ||| 0.6666666666666666 ||| ForwardEntailment
[NNS] ||| plans ||| planning ||| 0-0 ||| 0.625 ||| OtherRelated
[NN] ||| discontent ||| dissatisfaction ||| 0-0 ||| 0.6666666666666666 ||| Equivalence
[VBZ] ||| amending ||| amendment ||| 0-0 ||| 0.8888888888888888 ||| OtherRelated
[VBZ] ||| amends ||| amendment ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[JJ] ||| unauthorised ||| unauthorized ||| 0-0 ||| 1.0 ||| Equivalence
[NN] ||| esophagus ||| oesophagus ||| 0-0 ||| 0.9 ||| ForwardEntailment
[VBZ] ||| litres ||| liters ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| bets ||| betting ||| 0-0 ||| 0.5714285714285714 ||| Equivalence
[RB] ||| deliberately ||| intentionally ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[CD] ||| 60 ||| sixty ||| 0-0 ||| 0.4 ||| OtherRelated
[CD] ||| 60s ||| sixty ||| 0-0 ||| 0.6 ||| OtherRelated
[NN] ||| radicalisation ||| radicalization ||| 0-0 ||| 1.0 ||| Equivalence
[NNPS] ||| arrests ||| arrested ||| 0-0 ||| 0.875 ||| Equivalence
[VBZ] ||| low ||| lowers ||| 0-0 ||| 0.5 ||| OtherRelated
[VBZ] ||| low ||| lowers ||| 0-0 ||| 0.5 ||| OtherRelated
[JJ] ||| co-funded ||| co-financed ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[NN] ||| marginalisation ||| marginalization ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| download ||| downloading ||| 0-0 ||| 0.7272727272727273 ||| Equivalence
[JJ] ||| non-bank ||| non-banking ||| 0-0 ||| 0.7272727272727273 ||| Equivalence
[JJ] ||| identify ||| identifying ||| 0-0 ||| 0.7272727272727273 ||| Equivalence
[JJ] ||| intersectoral ||| cross-sectoral ||| 0-0 ||| 0.9285714285714286 ||| Equivalence
[JJ] ||| private-public ||| public-private ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| pre-election ||| pre-electoral ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[JJ] ||| recognisable ||| recognizable ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| mazar-i-sharif ||| mazar-e-sharif ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| anti-terrorism ||| counter-terrorism ||| 0-0 ||| 0.8235294117647058 ||| Equivalence
[VBZ] ||| agreement ||| agreements ||| 0-0 ||| 0.9 ||| Equivalence
[JJ] ||| anti-terrorist ||| anti-terrorism ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| historic ||| historical ||| 0-0 ||| 0.8 ||| OtherRelated
[JJ] ||| harvest ||| harvesting ||| 0-0 ||| 0.7 ||| Equivalence
[NNS] ||| gathers ||| gathered ||| 0-0 ||| 0.875 ||| OtherRelated
[JJ] ||| full-fledged ||| fully-fledged ||| 0-0 ||| 0.9230769230769231 ||| Equivalence
[NNS] ||| purchased ||| purchases ||| 0-0 ||| 1.0 ||| OtherRelated
[NNS] ||| presents ||| presenting ||| 0-0 ||| 0.8 ||| Equivalence
[NN] ||| auction ||| auctioning ||| 0-0 ||| 0.7 ||| Equivalence
[NNS] ||| concerns ||| concerned ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[NNPS] ||| permits ||| permitting ||| 0-0 ||| 0.7 ||| Equivalence
